date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2017-06-12,22,20,0.0,8.8,5,71,09:02 PM,06:58 AM,04:50 AM,06:58 PM,19,21,21,21,17,94,88,9.7,1011,22,8,103,12,shanghai
2017-06-13,20,19,0.0,8.8,4,64,09:45 PM,07:50 AM,04:50 AM,06:59 PM,20,20,20,20,15,97,96,21.7,1012,20,4,101,10,shanghai
2017-06-14,25,18,0.0,14.1,6,56,10:26 PM,08:43 AM,04:50 AM,06:59 PM,18,23,23,22,15,34,80,0.0,1012,25,8,50,11,shanghai
2017-06-15,26,16,0.0,13.4,5,49,11:05 PM,09:39 AM,04:50 AM,06:59 PM,15,23,23,22,9,48,67,0.0,1011,26,10,120,6,shanghai
2017-06-16,26,19,0.0,14.5,6,41,11:42 PM,10:35 AM,04:50 AM,07:00 PM,16,24,24,23,15,15,68,0.0,1010,26,10,134,11,shanghai
2017-06-17,28,18,0.0,14.5,6,34,No moonrise,11:33 AM,04:51 AM,07:00 PM,17,25,25,25,15,10,65,0.0,1009,28,10,112,11,shanghai
2017-06-18,27,19,0.0,12.3,5,26,12:18 AM,12:33 PM,04:51 AM,07:00 PM,19,25,25,24,22,41,77,0.0,1009,27,9,140,16,shanghai
2017-06-19,24,22,0.0,9.1,5,19,12:56 AM,01:35 PM,04:51 AM,07:01 PM,22,26,26,23,17,88,92,2.4,1006,24,7,143,12,shanghai
2017-06-20,29,22,0.0,13.4,6,11,01:36 AM,02:39 PM,04:51 AM,07:01 PM,23,29,29,26,14,55,84,0.3,1003,29,7,223,11,shanghai
2017-06-21,25,22,0.0,11.2,5,4,02:18 AM,03:46 PM,04:51 AM,07:01 PM,22,26,26,24,18,67,90,1.4,1006,25,9,129,12,shanghai
2017-06-22,24,22,0.0,9.1,5,0,03:05 AM,04:53 PM,04:51 AM,07:01 PM,22,25,25,23,19,100,94,0.0,1006,24,8,104,13,shanghai
2017-06-23,27,21,0.0,9.1,6,0,03:57 AM,06:01 PM,04:52 AM,07:01 PM,23,28,28,25,8,96,93,19.4,1006,27,5,99,5,shanghai
2017-06-24,25,22,0.0,10.2,5,0,04:54 AM,07:06 PM,04:52 AM,07:02 PM,24,28,28,25,7,83,95,5.6,1002,25,5,187,4,shanghai
2017-06-25,26,21,0.0,10.2,5,4,05:57 AM,08:06 PM,04:52 AM,07:02 PM,23,26,26,24,19,75,95,6.9,1004,26,6,228,13,shanghai
2017-06-26,28,21,0.0,14.5,6,11,07:02 AM,09:00 PM,04:53 AM,07:02 PM,22,28,28,25,12,34,84,2.9,1007,28,8,197,7,shanghai
2017-06-27,28,22,0.0,14.5,6,19,08:07 AM,09:47 PM,04:53 AM,07:02 PM,22,28,28,25,17,31,84,1.1,1009,28,9,212,11,shanghai
2017-06-28,24,21,0.0,11.2,5,26,09:11 AM,10:29 PM,04:53 AM,07:02 PM,22,26,26,23,11,56,91,0.0,1011,24,7,156,8,shanghai
2017-06-29,28,20,0.0,10.1,6,34,10:12 AM,11:08 PM,04:54 AM,07:02 PM,23,28,28,25,9,78,88,2.4,1009,28,6,166,6,shanghai
2017-06-30,31,23,0.0,13.4,6,42,11:10 AM,11:43 PM,04:54 AM,07:02 PM,24,31,31,27,12,49,81,0.0,1008,31,8,188,8,shanghai
2017-07-01,31,24,0.0,14.5,6,47,12:06 PM,No moonset,04:54 AM,07:02 PM,25,33,33,28,11,29,82,4.3,1006,31,10,160,7,shanghai
2017-07-02,31,25,0.0,12.3,6,55,01:01 PM,12:17 AM,04:55 AM,07:02 PM,25,32,32,28,22,51,85,0.5,1006,31,10,171,14,shanghai
2017-07-03,32,24,0.0,14.5,6,62,01:54 PM,12:51 AM,04:55 AM,07:02 PM,25,34,34,29,14,29,82,2.8,1006,32,10,175,9,shanghai
2017-07-04,31,25,0.0,14.5,6,69,02:47 PM,01:25 AM,04:56 AM,07:02 PM,24,33,33,29,16,37,77,0.8,1008,31,10,203,11,shanghai
2017-07-05,35,25,0.0,13.4,7,76,03:40 PM,02:01 AM,04:56 AM,07:02 PM,25,35,35,29,13,53,78,0.0,1009,35,10,182,8,shanghai
2017-07-06,34,26,0.0,14.5,7,84,04:32 PM,02:40 AM,04:56 AM,07:02 PM,25,36,36,29,19,41,80,1.7,1008,34,10,175,12,shanghai
2017-07-07,35,26,0.0,12.3,7,91,05:23 PM,03:22 AM,04:57 AM,07:02 PM,26,36,36,30,23,35,81,32.9,1007,35,8,187,14,shanghai
2017-07-08,34,26,0.0,13.4,7,98,06:12 PM,04:06 AM,04:57 AM,07:01 PM,26,37,37,30,16,54,78,3.1,1007,34,10,195,9,shanghai
2017-07-09,32,26,0.0,12.3,6,100,07:00 PM,04:54 AM,04:58 AM,07:01 PM,25,35,35,29,25,62,80,0.0,1005,32,10,194,15,shanghai
2017-07-10,32,25,0.0,12.3,6,87,07:45 PM,05:46 AM,04:58 AM,07:01 PM,25,34,34,28,22,65,83,1.0,1004,32,10,221,15,shanghai
2017-07-11,34,24,0.0,14.4,7,80,08:26 PM,06:39 AM,04:59 AM,07:01 PM,25,36,36,30,11,21,79,1.8,1008,34,10,204,7,shanghai
2017-07-12,35,25,0.0,14.4,7,73,09:06 PM,07:34 AM,04:59 AM,07:00 PM,26,39,39,31,12,17,75,0.2,1009,35,10,196,8,shanghai
2017-07-13,36,27,0.0,14.0,7,65,09:44 PM,08:30 AM,05:00 AM,07:00 PM,26,40,40,32,14,24,71,0.0,1007,36,10,182,8,shanghai
2017-07-14,35,28,0.0,14.0,7,58,10:20 PM,09:28 AM,05:01 AM,07:00 PM,26,40,40,32,15,34,72,0.1,1007,35,10,173,9,shanghai
2017-07-15,35,27,0.0,13.6,8,51,10:57 PM,10:25 AM,05:01 AM,06:59 PM,26,38,38,30,21,17,77,0.0,1008,35,10,167,14,shanghai
2017-07-16,34,26,0.0,13.6,8,44,11:34 PM,11:25 AM,05:02 AM,06:59 PM,26,38,38,30,21,8,80,0.0,1010,34,10,167,15,shanghai
2017-07-17,33,26,0.0,13.6,8,36,No moonrise,12:26 PM,05:02 AM,06:59 PM,26,36,36,30,22,16,80,0.0,1011,33,10,166,16,shanghai
2017-07-18,35,26,0.0,13.6,7,29,12:14 AM,01:30 PM,05:03 AM,06:58 PM,26,41,41,32,13,13,72,0.0,1010,35,10,210,9,shanghai
2017-07-19,36,27,0.0,13.6,7,22,12:57 AM,02:35 PM,05:03 AM,06:58 PM,24,39,39,33,13,19,62,0.0,1007,36,10,212,9,shanghai
2017-07-20,38,30,0.0,13.5,9,15,01:45 AM,03:41 PM,05:04 AM,06:57 PM,23,41,41,35,13,10,53,0.0,1007,38,10,197,10,shanghai
2017-07-21,39,29,0.0,13.5,9,7,02:38 AM,04:46 PM,05:05 AM,06:57 PM,24,42,42,35,13,9,54,0.0,1009,39,10,185,9,shanghai
2017-07-22,39,29,0.0,13.5,8,0,03:37 AM,05:48 PM,05:05 AM,06:56 PM,25,44,44,36,10,9,57,0.0,1009,39,10,179,9,shanghai
2017-07-23,40,29,0.0,13.5,9,0,04:40 AM,06:45 PM,05:06 AM,06:56 PM,25,45,45,36,10,10,55,0.0,1006,40,10,171,8,shanghai
2017-07-24,40,30,0.0,13.5,8,0,05:46 AM,07:37 PM,05:07 AM,06:55 PM,24,44,44,36,10,14,53,0.0,1004,40,10,182,8,shanghai
2017-07-25,40,30,0.0,13.5,9,7,06:51 AM,08:22 PM,05:07 AM,06:54 PM,24,43,43,36,10,12,50,0.0,1004,40,10,145,8,shanghai
2017-07-26,38,30,0.0,13.5,8,14,07:55 AM,09:03 PM,05:08 AM,06:54 PM,26,43,43,34,10,12,61,0.0,1005,38,10,99,9,shanghai
2017-07-27,37,28,0.0,13.5,8,22,08:56 AM,09:41 PM,05:08 AM,06:53 PM,25,41,41,34,14,4,62,0.0,1005,37,10,141,12,shanghai
2017-07-28,35,28,0.0,13.4,8,29,09:55 AM,10:16 PM,05:09 AM,06:52 PM,26,41,41,33,15,5,68,0.0,1007,35,10,132,13,shanghai
2017-07-29,35,28,0.0,13.4,7,36,10:51 AM,10:50 PM,05:10 AM,06:52 PM,25,39,39,32,13,24,69,7.3,1006,35,10,115,10,shanghai
2017-07-30,33,28,0.0,13.3,7,43,11:46 AM,11:25 PM,05:10 AM,06:51 PM,25,37,37,31,19,41,73,0.0,1003,33,10,119,15,shanghai
2017-07-31,34,29,0.0,13.4,8,47,12:40 PM,No moonset,05:11 AM,06:50 PM,25,38,38,31,30,33,73,0.1,1002,34,10,133,23,shanghai
2017-08-01,34,28,0.0,13.3,7,58,01:33 PM,12:01 AM,05:12 AM,06:50 PM,25,37,37,31,33,29,72,0.1,1003,34,10,143,24,shanghai
2017-08-02,34,28,0.0,13.4,8,65,02:25 PM,12:38 AM,05:12 AM,06:49 PM,25,36,36,30,31,23,72,0.0,1002,34,10,147,23,shanghai
2017-08-03,36,28,0.0,13.4,8,73,03:17 PM,01:19 AM,05:13 AM,06:48 PM,25,39,39,32,22,15,69,0.0,1000,36,10,153,17,shanghai
2017-08-04,37,28,0.0,13.3,7,80,04:07 PM,02:02 AM,05:13 AM,06:47 PM,26,42,42,33,13,20,71,0.0,1001,37,10,158,10,shanghai
2017-08-05,36,28,0.0,13.3,7,87,04:55 PM,02:49 AM,05:14 AM,06:46 PM,26,43,43,33,5,34,69,3.5,1002,36,10,212,4,shanghai
2017-08-06,37,29,0.0,12.0,7,94,05:42 PM,03:40 AM,05:15 AM,06:45 PM,25,41,41,33,11,38,66,0.8,1002,37,10,216,8,shanghai
2017-08-07,38,29,0.0,13.3,8,100,06:25 PM,04:32 AM,05:15 AM,06:45 PM,26,45,45,35,10,25,62,0.0,1002,38,10,180,8,shanghai
2017-08-08,35,29,0.0,13.3,8,100,07:06 PM,05:28 AM,05:16 AM,06:44 PM,26,41,41,33,12,30,67,3.5,1001,35,10,261,9,shanghai
2017-08-09,33,27,0.0,13.3,7,84,07:45 PM,06:24 AM,05:17 AM,06:43 PM,25,35,35,30,13,39,75,1.7,1000,33,10,267,10,shanghai
2017-08-10,34,27,0.0,13.3,8,77,08:22 PM,07:22 AM,05:17 AM,06:42 PM,24,38,38,32,9,25,65,0.2,1002,34,10,254,7,shanghai
2017-08-11,36,27,0.0,13.2,8,69,08:59 PM,08:20 AM,05:18 AM,06:41 PM,24,39,39,33,11,11,62,0.0,1005,36,10,181,9,shanghai
2017-08-12,29,28,0.0,9.5,6,62,09:36 PM,09:20 AM,05:19 AM,06:40 PM,25,34,34,29,17,63,80,0.0,1007,29,10,140,12,shanghai
2017-08-13,35,28,0.0,13.2,8,55,10:14 PM,10:20 AM,05:19 AM,06:39 PM,25,38,38,32,16,41,69,3.7,1005,35,10,205,12,shanghai
2017-08-14,33,27,0.0,13.2,7,47,10:55 PM,11:22 AM,05:20 AM,06:38 PM,25,37,37,31,15,46,71,8.3,1004,33,9,267,10,shanghai
2017-08-15,33,27,0.0,13.2,7,40,11:40 PM,12:25 PM,05:20 AM,06:37 PM,24,36,36,31,12,41,69,1.6,1005,33,10,285,9,shanghai
2017-08-16,33,27,0.0,13.2,7,33,No moonrise,01:29 PM,05:21 AM,06:36 PM,24,35,35,30,8,40,69,6.4,1006,33,10,267,6,shanghai
2017-08-17,34,26,0.0,13.1,7,26,12:29 AM,02:32 PM,05:22 AM,06:35 PM,24,36,36,31,8,32,68,4.9,1008,34,10,222,6,shanghai
2017-08-18,34,27,0.0,13.1,8,18,01:25 AM,03:34 PM,05:22 AM,06:34 PM,24,37,37,31,11,19,69,0.0,1010,34,10,168,8,shanghai
2017-08-19,36,27,0.0,13.1,7,11,02:24 AM,04:32 PM,05:23 AM,06:33 PM,25,39,39,32,17,19,67,0.0,1008,36,10,175,12,shanghai
2017-08-20,34,28,0.0,13.1,7,4,03:28 AM,05:25 PM,05:23 AM,06:32 PM,25,36,36,31,10,36,72,2.6,1006,34,10,210,8,shanghai
2017-08-21,34,27,0.0,13.1,7,0,04:32 AM,06:12 PM,05:24 AM,06:31 PM,25,37,37,31,10,20,69,4.3,1006,34,10,173,7,shanghai
2017-08-22,34,27,0.0,13.0,7,0,05:37 AM,06:56 PM,05:25 AM,06:29 PM,26,37,37,30,21,28,77,0.4,1008,34,10,130,17,shanghai
2017-08-23,34,28,0.0,13.0,8,3,06:39 AM,07:35 PM,05:25 AM,06:28 PM,25,38,38,31,25,25,73,0.0,1009,34,10,149,19,shanghai
2017-08-24,36,28,0.0,13.0,8,10,07:40 AM,08:12 PM,05:26 AM,06:27 PM,25,40,40,33,16,16,66,0.0,1008,36,10,207,13,shanghai
2017-08-25,36,29,0.0,13.0,7,18,08:38 AM,08:47 PM,05:27 AM,06:26 PM,25,40,40,33,9,30,66,8.5,1009,36,9,166,6,shanghai
2017-08-26,31,27,0.0,13.0,6,25,09:35 AM,09:23 PM,05:27 AM,06:25 PM,23,33,33,29,20,37,69,4.2,1012,31,9,68,16,shanghai
2017-08-27,33,26,0.0,13.0,8,32,10:30 AM,09:58 PM,05:28 AM,06:24 PM,25,36,36,30,16,28,74,0.0,1012,33,10,118,13,shanghai
2017-08-28,36,27,0.0,13.0,7,40,11:24 AM,10:35 PM,05:28 AM,06:23 PM,25,40,40,32,12,20,69,0.2,1011,36,10,173,10,shanghai
2017-08-29,33,26,0.0,12.9,7,47,12:17 PM,11:15 PM,05:29 AM,06:21 PM,24,35,35,30,18,52,71,2.4,1012,33,10,66,13,shanghai
2017-08-30,30,25,0.0,8.1,6,54,01:09 PM,11:57 PM,05:29 AM,06:20 PM,19,29,29,27,15,90,60,0.0,1013,30,10,55,12,shanghai
2017-08-31,28,24,0.0,10.6,6,58,02:00 PM,No moonset,05:30 AM,06:19 PM,18,27,27,26,16,72,62,0.0,1012,28,10,43,12,shanghai
2017-09-01,29,23,0.0,12.9,6,71,02:49 PM,12:42 AM,05:31 AM,06:18 PM,17,28,28,26,15,32,58,0.0,1011,29,10,49,11,shanghai
2017-09-02,28,23,0.0,12.9,6,79,03:36 PM,01:31 AM,05:31 AM,06:17 PM,20,28,28,26,17,41,70,1.3,1011,28,10,92,13,shanghai
2017-09-03,29,24,0.0,12.8,6,86,04:20 PM,02:23 AM,05:32 AM,06:15 PM,20,28,28,26,18,55,70,0.0,1012,29,10,102,13,shanghai
2017-09-04,30,25,0.0,12.8,7,94,05:02 PM,03:18 AM,05:32 AM,06:14 PM,22,30,30,27,18,36,73,0.0,1010,30,10,124,15,shanghai
2017-09-05,33,25,0.0,12.8,7,100,05:42 PM,04:14 AM,05:33 AM,06:13 PM,24,36,36,30,11,26,73,4.2,1009,33,9,154,8,shanghai
2017-09-06,35,26,0.0,12.8,7,100,06:20 PM,05:12 AM,05:34 AM,06:12 PM,25,36,36,30,6,56,74,1.2,1008,35,10,231,5,shanghai
2017-09-07,26,23,0.0,8.0,5,83,06:58 PM,06:11 AM,05:34 AM,06:10 PM,22,28,28,25,11,81,85,3.1,1010,26,10,147,8,shanghai
2017-09-08,28,23,0.0,9.3,6,76,07:36 PM,07:12 AM,05:35 AM,06:09 PM,21,28,28,26,12,67,75,0.0,1012,28,10,95,9,shanghai
2017-09-09,29,24,0.0,8.0,6,68,08:14 PM,08:13 AM,05:35 AM,06:08 PM,22,29,29,27,18,96,75,0.0,1011,29,10,107,13,shanghai
2017-09-10,32,25,0.0,12.7,7,61,08:55 PM,09:16 AM,05:36 AM,06:07 PM,25,35,35,29,16,35,78,1.7,1009,32,10,144,12,shanghai
2017-09-11,30,24,0.0,7.9,6,53,09:39 PM,10:19 AM,05:36 AM,06:05 PM,23,30,30,27,16,91,80,1.5,1010,30,10,308,11,shanghai
2017-09-12,29,23,0.0,12.7,7,46,10:26 PM,11:23 AM,05:37 AM,06:04 PM,20,28,28,27,14,31,68,0.0,1016,29,10,125,12,shanghai
2017-09-13,29,22,0.0,12.7,7,38,11:19 PM,12:26 PM,05:38 AM,06:03 PM,17,27,27,26,20,8,59,0.0,1017,29,10,45,16,shanghai
2017-09-14,29,23,0.0,12.6,6,31,No moonrise,01:27 PM,05:38 AM,06:02 PM,17,27,27,26,26,31,60,0.2,1014,29,9,34,20,shanghai
2017-09-15,25,24,0.0,7.9,5,23,12:16 AM,02:24 PM,05:39 AM,06:00 PM,20,27,27,25,28,100,77,0.4,1013,25,9,20,19,shanghai
2017-09-16,28,21,0.0,10.2,6,16,01:16 AM,03:18 PM,05:39 AM,05:59 PM,17,26,26,25,22,43,65,0.0,1011,28,10,180,17,shanghai
2017-09-17,30,20,0.0,10.2,6,8,02:18 AM,04:06 PM,05:40 AM,05:58 PM,19,27,27,26,13,28,65,0.0,1011,30,10,236,10,shanghai
2017-09-18,31,21,0.0,11.6,7,0,03:22 AM,04:50 PM,05:40 AM,05:57 PM,20,31,31,28,11,3,62,0.0,1011,31,10,197,8,shanghai
2017-09-19,30,23,0.0,10.2,6,0,04:24 AM,05:30 PM,05:41 AM,05:55 PM,20,29,29,27,9,53,67,0.1,1011,30,10,140,7,shanghai
2017-09-20,21,20,0.0,6.1,5,0,05:25 AM,06:07 PM,05:42 AM,05:54 PM,19,22,23,22,23,100,84,12.8,1013,21,8,66,16,shanghai
2017-09-21,23,21,0.0,7.4,5,0,06:24 AM,06:43 PM,05:42 AM,05:53 PM,19,25,25,22,14,85,83,1.8,1013,23,9,63,10,shanghai
2017-09-22,28,22,0.0,10.2,5,7,07:22 AM,07:19 PM,05:43 AM,05:51 PM,19,26,26,25,8,51,72,0.0,1013,28,10,81,6,shanghai
2017-09-23,22,21,0.0,6.0,5,14,08:18 AM,07:55 PM,05:43 AM,05:50 PM,18,22,24,22,14,85,82,4.2,1016,22,7,101,10,shanghai
2017-09-24,24,21,0.0,6.0,5,22,09:13 AM,08:31 PM,05:44 AM,05:49 PM,22,26,26,23,18,98,93,3.4,1013,24,10,106,13,shanghai
2017-09-25,29,23,0.0,8.8,6,30,10:07 AM,09:10 PM,05:44 AM,05:48 PM,24,30,30,26,9,71,87,0.0,1009,29,8,167,6,shanghai
2017-09-26,33,25,0.0,11.6,7,37,11:00 AM,09:51 PM,05:45 AM,05:46 PM,25,35,35,29,12,35,76,2.8,1009,33,10,267,8,shanghai
2017-09-27,30,23,0.0,7.4,6,45,11:52 AM,10:35 PM,05:46 AM,05:45 PM,22,29,29,26,17,72,76,0.2,1010,30,10,158,13,shanghai
2017-09-28,23,20,0.0,7.4,5,52,12:41 PM,11:23 PM,05:46 AM,05:44 PM,17,22,24,22,13,73,72,0.4,1015,23,9,217,9,shanghai
2017-09-29,26,19,0.0,10.2,5,60,01:29 PM,No moonset,05:47 AM,05:43 PM,15,24,24,23,13,50,60,0.0,1018,26,10,83,10,shanghai
2017-09-30,23,22,0.0,6.0,5,67,02:13 PM,12:12 AM,05:47 AM,05:41 PM,19,25,25,22,27,94,81,4.7,1018,23,9,125,17,shanghai
2017-10-01,31,24,0.0,11.6,7,72,02:56 PM,01:05 AM,05:48 AM,05:40 PM,23,32,32,28,21,28,78,0.0,1011,31,10,184,15,shanghai
2017-10-02,28,23,0.0,6.0,6,79,03:37 PM,02:01 AM,05:49 AM,05:39 PM,22,29,29,26,15,75,78,0.0,1012,28,10,192,12,shanghai
2017-10-03,25,21,0.0,7.4,5,87,04:15 PM,02:58 AM,05:49 AM,05:38 PM,16,25,25,23,20,69,65,0.0,1020,25,10,24,15,shanghai
2017-10-04,23,19,0.0,8.8,5,94,04:54 PM,03:57 AM,05:50 AM,05:36 PM,13,21,22,21,17,58,62,0.0,1023,23,10,28,13,shanghai
2017-10-05,22,18,0.0,5.9,5,100,05:32 PM,04:57 AM,05:50 AM,05:35 PM,16,20,21,20,11,87,76,0.3,1019,22,9,99,9,shanghai
2017-10-06,19,18,0.0,11.6,5,100,06:10 PM,06:00 AM,05:51 AM,05:34 PM,15,20,20,20,10,37,74,0.0,1019,19,10,327,9,shanghai
2017-10-07,26,18,0.0,11.6,6,84,06:51 PM,07:03 AM,05:52 AM,05:33 PM,16,25,25,23,10,11,66,0.0,1020,26,10,112,8,shanghai
2017-10-08,27,20,0.0,10.2,5,77,07:35 PM,08:08 AM,05:52 AM,05:32 PM,19,26,26,24,14,20,75,0.0,1020,27,10,113,11,shanghai
2017-10-09,29,21,0.0,8.7,6,70,08:22 PM,09:14 AM,05:53 AM,05:30 PM,22,28,28,26,17,50,82,0.1,1019,29,10,128,13,shanghai
2017-10-10,31,24,0.0,11.6,7,62,09:15 PM,10:19 AM,05:54 AM,05:29 PM,24,31,31,27,15,31,82,1.1,1017,31,9,147,11,shanghai
2017-10-11,23,20,0.0,5.9,5,55,10:11 PM,11:22 AM,05:54 AM,05:28 PM,19,22,24,22,20,92,83,2.9,1019,23,8,134,14,shanghai
2017-10-12,20,18,0.0,5.9,4,48,11:10 PM,12:21 PM,05:55 AM,05:27 PM,14,19,19,19,19,96,74,0.1,1021,20,10,64,14,shanghai
2017-10-13,21,17,0.0,11.6,5,41,No moonrise,01:15 PM,05:56 AM,05:26 PM,12,19,20,19,20,48,63,0.0,1021,21,10,37,15,shanghai
2017-10-14,22,18,0.0,8.7,5,33,12:11 AM,02:04 PM,05:56 AM,05:24 PM,13,20,20,20,26,72,66,1.8,1020,22,9,48,18,shanghai
2017-10-15,19,18,0.0,5.8,4,26,01:14 AM,02:48 PM,05:57 AM,05:23 PM,15,18,18,18,36,100,82,11.7,1020,19,9,40,23,shanghai
2017-10-16,20,18,0.0,5.8,4,19,02:15 AM,03:29 PM,05:58 AM,05:22 PM,16,19,19,19,38,100,83,8.0,1020,20,7,33,25,shanghai
2017-10-17,20,18,0.0,7.3,4,12,03:15 AM,04:06 PM,05:58 AM,05:21 PM,15,19,19,19,21,81,76,0.0,1022,20,10,20,14,shanghai
2017-10-18,23,18,0.0,8.7,5,4,04:13 AM,04:41 PM,05:59 AM,05:20 PM,16,20,21,20,16,73,75,0.4,1020,23,10,60,12,shanghai
2017-10-19,22,18,0.0,8.6,5,0,05:11 AM,05:17 PM,06:00 AM,05:19 PM,14,20,20,20,18,67,70,0.0,1019,22,10,306,13,shanghai
2017-10-20,22,17,0.0,11.2,6,0,06:07 AM,05:52 PM,06:00 AM,05:18 PM,13,20,20,20,19,30,67,0.0,1018,22,10,98,14,shanghai
2017-10-21,23,17,0.0,8.7,6,3,07:03 AM,06:28 PM,06:01 AM,05:17 PM,12,20,20,20,22,17,63,0.0,1017,23,10,181,16,shanghai
2017-10-22,23,16,0.0,8.7,6,10,07:58 AM,07:06 PM,06:02 AM,05:16 PM,12,19,20,19,26,32,66,0.0,1015,23,10,343,19,shanghai
2017-10-23,20,15,0.0,7.2,4,17,08:52 AM,07:46 PM,06:02 AM,05:15 PM,10,18,18,18,17,39,60,0.0,1020,20,10,334,13,shanghai
2017-10-24,21,14,0.0,8.7,5,25,09:44 AM,08:29 PM,06:03 AM,05:14 PM,11,20,21,20,12,0,55,0.0,1025,21,10,181,11,shanghai
2017-10-25,22,14,0.0,8.7,5,32,10:34 AM,09:15 PM,06:04 AM,05:13 PM,13,21,22,21,9,2,60,0.0,1025,22,10,142,8,shanghai
2017-10-26,23,16,0.0,8.7,5,39,11:23 AM,10:03 PM,06:05 AM,05:12 PM,13,21,23,21,8,6,60,0.0,1021,23,10,87,6,shanghai
2017-10-27,22,16,0.0,8.7,5,46,12:08 PM,10:54 PM,06:05 AM,05:11 PM,12,20,20,20,11,9,60,0.0,1019,22,10,23,9,shanghai
2017-10-28,23,16,0.0,8.7,6,54,12:51 PM,11:48 PM,06:06 AM,05:10 PM,12,20,21,20,18,2,61,0.0,1019,23,10,176,15,shanghai
2017-10-29,22,13,0.0,7.2,4,61,01:32 PM,No moonset,06:07 AM,05:09 PM,10,17,18,17,23,24,61,0.1,1025,22,10,342,19,shanghai
2017-10-30,16,12,0.0,8.7,4,68,02:10 PM,12:43 AM,06:08 AM,05:08 PM,6,15,15,15,14,21,56,0.0,1029,16,10,261,12,shanghai
2017-10-31,19,11,0.0,8.7,5,72,02:48 PM,01:41 AM,06:08 AM,05:07 PM,9,16,16,16,10,19,61,0.0,1026,19,10,199,8,shanghai
2017-11-01,22,14,0.0,8.7,5,86,03:25 PM,02:39 AM,06:09 AM,05:06 PM,14,21,22,21,10,1,64,0.0,1021,22,10,153,8,shanghai
2017-11-02,25,15,0.0,8.7,6,93,04:03 PM,03:41 AM,06:10 AM,05:05 PM,15,24,25,24,4,3,62,0.0,1018,25,10,212,3,shanghai
2017-11-03,25,15,0.0,8.7,6,100,04:43 PM,04:44 AM,06:11 AM,05:05 PM,11,21,22,21,18,21,54,0.1,1023,25,10,206,14,shanghai
2017-11-04,15,12,0.0,8.7,4,100,05:26 PM,05:49 AM,06:12 AM,05:04 PM,5,13,14,13,18,38,55,0.0,1031,15,10,181,14,shanghai
2017-11-05,17,12,0.0,4.1,4,84,06:12 PM,06:56 AM,06:12 AM,05:03 PM,7,15,15,15,12,63,62,0.0,1028,17,10,110,8,shanghai
2017-11-06,21,14,0.0,4.1,5,76,07:04 PM,08:04 AM,06:13 AM,05:02 PM,15,19,20,19,11,86,78,0.0,1022,21,10,129,8,shanghai
2017-11-07,22,18,0.0,4.1,5,69,08:01 PM,09:11 AM,06:14 AM,05:02 PM,14,20,21,20,8,88,71,0.0,1021,22,10,262,6,shanghai
2017-11-08,23,16,0.0,8.7,5,61,09:02 PM,10:14 AM,06:15 AM,05:01 PM,9,19,20,19,14,23,51,0.0,1023,23,10,153,11,shanghai
2017-11-09,21,15,0.0,8.7,5,54,10:04 PM,11:12 AM,06:16 AM,05:00 PM,12,21,22,21,11,0,55,0.0,1023,21,10,92,10,shanghai
2017-11-10,22,16,0.0,8.7,4,46,11:07 PM,12:03 PM,06:17 AM,04:59 PM,11,20,20,20,16,34,59,0.0,1019,22,10,183,12,shanghai
2017-11-11,17,13,0.0,8.7,5,39,No moonrise,12:49 PM,06:17 AM,04:59 PM,7,16,16,16,15,23,54,0.0,1023,17,10,34,12,shanghai
2017-11-12,18,13,0.0,8.7,4,31,12:09 AM,01:31 PM,06:18 AM,04:58 PM,8,16,16,16,11,43,61,0.0,1021,18,10,95,8,shanghai
2017-11-13,20,15,0.0,3.9,4,24,01:09 AM,02:08 PM,06:19 AM,04:58 PM,13,18,18,18,7,84,74,3.4,1018,20,9,114,6,shanghai
2017-11-14,17,16,0.0,3.9,4,16,02:08 AM,02:43 PM,06:20 AM,04:57 PM,14,17,17,17,9,91,82,1.3,1020,17,8,76,7,shanghai
2017-11-15,18,15,0.0,5.5,4,8,03:05 AM,03:18 PM,06:21 AM,04:57 PM,11,17,17,17,11,67,70,0.5,1022,18,9,79,8,shanghai
2017-11-16,16,15,0.0,3.9,4,1,04:01 AM,03:52 PM,06:22 AM,04:56 PM,12,15,16,15,23,100,82,9.7,1020,16,9,96,16,shanghai
2017-11-17,18,15,0.0,3.9,4,0,04:56 AM,04:27 PM,06:22 AM,04:56 PM,15,17,17,17,25,100,88,0.4,1014,18,9,76,17,shanghai
2017-11-18,12,8,0.0,3.9,3,0,05:51 AM,05:04 PM,06:23 AM,04:55 PM,5,8,11,8,30,87,65,7.0,1026,12,10,177,22,shanghai
2017-11-19,12,6,0.0,7.1,3,0,06:44 AM,05:43 PM,06:24 AM,04:55 PM,3,8,10,8,14,54,64,0.0,1028,12,10,140,11,shanghai
2017-11-20,12,9,0.0,7.1,3,6,07:38 AM,06:24 PM,06:25 AM,04:54 PM,5,9,11,9,13,58,68,1.4,1028,12,9,221,10,shanghai
2017-11-21,12,8,0.0,3.9,3,14,08:29 AM,07:09 PM,06:26 AM,04:54 PM,8,11,11,11,10,89,80,2.6,1025,12,9,161,7,shanghai
